Org,Org Country,Via,Dst,Dst Country,Stops,Seats_total
CUN,MX,,IAH,US,0,26610
CUN,MX,DEN,ICT,US,1,501
CUN,MX,,IND,US,0,5066
CUN,MX,,IND,US,0,1680
CUN,MX,EWR,IND,US,1,1837
CUN,MX,,IND,US,0,2814
CUN,MX,IAH,JAC,US,1,835
CUN,MX,,JFK,US,0,128278
CUN,MX,,JFK,US,0,64904
CUN,MX,,JFK,US,0,133360
CUN,MX,PHX,JFK,US,1,935
CUN,MX,EWR,LAS,US,1,13801
CUN,MX,,LAS,US,0,8382
CUN,MX,,LAX,US,0,82898
CUN,MX,FLL,LAX,US,1,178
CUN,MX,,LAX,US,0,96320
CUN,MX,CLE,LAX,US,1,34271
CUN,MX,,LAX,US,0,37317
CUN,MX,IAH,LGA,US,1,9853
CUN,MX,,MCI,US,0,12566
CUN,MX,ORD,MCI,US,1,167
CUN,MX,,MCO,US,0,58400
CUN,MX,,MCO,US,0,8576
CUN,MX,,MDW,US,0,112610
CUN,MX,,MEM,US,0,3874
CUN,MX,,MIA,US,0,41468
CUN,MX,,MIA,US,0,319558
CUN,MX,MEX,MIA,US,1,53870
CUN,MX,,MKE,US,0,5364
CUN,MX,,MKE,US,0,6972
CUN,MX,,MKE,US,0,7436
CUN,MX,DEN,MSN,US,1,334
CUN,MX,,MSP,US,0,81150
CUN,MX,,MSP,US,0,62370
CUN,MX,DFW,MSP,US,1,31590
CUN,MX,ORD,MSP,US,1,1792
CUN,MX,,MSY,US,0,15750
CUN,MX,,MSY,US,0,100
CUN,MX,,MSY,US,0,3194
CUN,MX,,MSY,US,0,2931
CUN,MX,IAH,MSY,US,1,2824
CUN,MX,IAH,MTJ,US,1,668
CUN,MX,DEN,OMA,US,1,653
CUN,MX,,ORD,US,0,74550
CUN,MX,DFW,ORD,US,1,26054
CUN,MX,,ORD,US,0,118754
CUN,MX,IAD,ORD,US,1,11935
CUN,MX,SFO,PDX,US,1,15790
CUN,MX,,PHL,US,0,31553
CUN,MX,,PHL,US,0,48930
CUN,MX,IAH,PHL,US,1,835
CUN,MX,,PHL,US,0,126494
CUN,MX,CLT,PHL,US,1,5848
CUN,MX,,PHX,US,0,23072
CUN,MX,SFO,PHX,US,1,14503
CUN,MX,,PHX,US,0,82508
CUN,MX,,PIT,US,0,2086
CUN,MX,IAH,PIT,US,1,835
CUN,MX,,RDU,US,0,5811
CUN,MX,IAD,RDU,US,1,820
CUN,MX,,RFD,US,0,5658
CUN,MX,DEN,RNO,US,1,167
CUN,MX,,RSW,US,0,3888
CUN,MX,EWR,SAN,US,1,7971
CUN,MX,,SAT,US,0,10195
CUN,MX,IAH,SAT,US,1,1336
CUN,MX,,SAT,US,0,19162
CUN,MX,EWR,SDF,US,1,426
CUN,MX,,SEA,US,0,27789
CUN,MX,,SEA,US,0,350
CUN,MX,SFO,SEA,US,1,10005
CUN,MX,,SFB,US,0,15450
CUN,MX,,SFO,US,0,76047
CUN,MX,EWR,SFO,US,1,28796
CUN,MX,,SFO,US,0,8643
CUN,MX,DEN,SJC,US,1,334
CUN,MX,,SLC,US,0,42450
CUN,MX,,SLC,US,0,1680
CUN,MX,DEN,SLC,US,1,471
CUN,MX,IAH,SMF,US,1,24142
CUN,MX,DEN,SNA,US,1,9823
CUN,MX,,STL,US,0,53934
CUN,MX,,TPA,US,0,4918
CUU,MX,IAH,BHM,US,1,1450
CUU,MX,IAH,CAE,US,1,200
CUU,MX,IAH,CMH,US,1,200
CUU,MX,,DEN,US,0,8676
CUU,MX,,DFW,US,0,33900
CUU,MX,IAH,DSM,US,1,50
CUU,MX,IAH,DTW,US,1,50
CUU,MX,IAH,GPT,US,1,200
CUU,MX,IAH,GRK,US,1,50
CUU,MX,IAH,GRR,US,1,50
CUU,MX,,IAH,US,0,18150
CUU,MX,IAH,IND,US,1,200
CUU,MX,IAH,LEX,US,1,100
CUU,MX,IAH,LFT,US,1,50
CUU,MX,IAH,LIT,US,1,1350
CUU,MX,IAH,MEM,US,1,100
CUU,MX,IAH,MOB,US,1,100
CUU,MX,IAH,MSP,US,1,450
CUU,MX,IAH,MSY,US,1,200
CUU,MX,IAH,OKC,US,1,300
CUU,MX,IAH,OMA,US,1,50
CUU,MX,IAH,ORF,US,1,150
CUU,MX,IAH,PNS,US,1,550
CUU,MX,IAH,RDU,US,1,300
CUU,MX,IAH,RIC,US,1,100
CUU,MX,IAH,SAV,US,1,650
CUU,MX,IAH,STL,US,1,500
CUU,MX,IAH,XNA,US,1,300
CZM,MX,,ATL,US,0,44761
CZM,MX,ORD,BDL,US,1,334
CZM,MX,MIA,BOS,US,1,20432
CZM,MX,ORD,BOS,US,1,334
CZM,MX,CLT,BUF,US,1,256
CZM,MX,ORD,BWI,US,1,835
CZM,MX,ORD,CLE,US,1,1655
CZM,MX,,CLT,US,0,2176
CZM,MX,,CLT,US,0,5828
CZM,MX,IAH,DCA,US,1,835
CZM,MX,,DEN,US,0,4866
CZM,MX,IAH,DEN,US,1,167
CZM,MX,,DFW,US,0,58200
CZM,MX,,DFW,US,0,7578
CZM,MX,IAH,DFW,US,1,167
CZM,MX,,DTW,US,0,1200
CZM,MX,IAH,EGE,US,1,3858
CZM,MX,,EWR,US,0,1336
CZM,MX,IAH,EWR,US,1,10084
CZM,MX,IAH,IAD,US,1,501
CZM,MX,,IAH,US,0,61418
CZM,MX,IAH,LAS,US,1,1306
CZM,MX,IAH,LAX,US,1,334
CZM,MX,ORD,LGA,US,1,486
CZM,MX,,MIA,US,0,23592
CZM,MX,,MSP,US,0,8122
CZM,MX,,MSP,US,0,8712
CZM,MX,DFW,MSP,US,1,4014
CZM,MX,IAH,MSY,US,1,152
CZM,MX,,ORD,US,0,2250
CZM,MX,,ORD,US,0,6453
CZM,MX,IAH,ORD,US,1,501
CZM,MX,IAH,PDX,US,1,167
CZM,MX,IAH,PHL,US,1,4331
CZM,MX,IAH,PHX,US,1,1291
CZM,MX,ORD,SEA,US,1,1443
CZM,MX,IAH,SFO,US,1,805
CZM,MX,ORD,SMF,US,1,167
CZM,MX,IAH,SNA,US,1,167
CZM,MX,IAH,TUL,US,1,1064
DGO,MX,LAX,HDN,US,1,198
DGO,MX,,IAH,US,0,3850
DGO,MX,,LAX,US,0,4224
DGO,MX,IAH,LIT,US,1,50
DGO,MX,,MDW,US,0,1008
DGO,MX,IAH,MFE,US,1,150
DGO,MX,LAX,MTJ,US,1,198
DGO,MX,IAH,ORF,US,1,50
DGO,MX,LAX,PHX,US,1,330
DGO,MX,IAH,SAV,US,1,50
GDL,MX,,ATL,US,0,68598
GDL,MX,IAH,ATL,US,1,378
GDL,MX,PHX,AUS,US,1,5074
GDL,MX,IAH,AUS,US,1,5306
GDL,MX,PHX,AUS,US,1,948
GDL,MX,IAH,BHM,US,1,50
GDL,MX,IAH,BOS,US,1,4196
GDL,MX,IAH,BWI,US,1,258
GDL,MX,IAH,CLE,US,1,7044
GDL,MX,IAH,CRP,US,1,50
GDL,MX,IAH,DCA,US,1,2928
GDL,MX,,DEN,US,0,248
GDL,MX,IAH,DEN,US,1,987
GDL,MX,,DEN,US,0,16836
GDL,MX,,DFW,US,0,97588
GDL,MX,IAH,DFW,US,1,2714
GDL,MX,,DFW,US,0,8880
GDL,MX,,DFW,US,0,16486
GDL,MX,IAH,DSM,US,1,100
GDL,MX,IAH,ELP,US,1,100
GDL,MX,IAH,EWR,US,1,2982
GDL,MX,,FAT,US,0,33954
GDL,MX,,FAT,US,0,61848
GDL,MX,IAH,FLL,US,1,2249
GDL,MX,,FLL,US,0,18246
GDL,MX,IAH,GPT,US,1,100
GDL,MX,IAH,GRK,US,1,100
GDL,MX,IAH,GUC,US,1,276
GDL,MX,,IAH,US,0,128231
GDL,MX,,IAH,US,0,18988
GDL,MX,,IAH,US,0,18334
GDL,MX,IAH,IND,US,1,3650
GDL,MX,IAH,JAX,US,1,50
GDL,MX,MTY,JFK,US,1,30229
GDL,MX,,JFK,US,0,12654
GDL,MX,IAH,LAS,US,1,258
GDL,MX,,LAS,US,0,69942
GDL,MX,,LAX,US,0,26992
GDL,MX,,LAX,US,0,120661
GDL,MX,,LAX,US,0,60137
GDL,MX,,LAX,US,0,81125
GDL,MX,IAH,LAX,US,1,414
GDL,MX,,LAX,US,0,167418
GDL,MX,IAH,LBB,US,1,100
GDL,MX,IAH,LEX,US,1,550
GDL,MX,IAH,LGA,US,1,1032
GDL,MX,PHX,LGB,US,1,4472
GDL,MX,PHX,LGB,US,1,948
GDL,MX,IAH,LIT,US,1,300
GDL,MX,IAH,MAF,US,1,100
GDL,MX,IAH,MCI,US,1,4184
GDL,MX,IAH,MCO,US,1,258
GDL,MX,,MCO,US,0,18966
GDL,MX,,MDW,US,0,52768
GDL,MX,IAH,MEM,US,1,200
GDL,MX,IAH,MFE,US,1,100
GDL,MX,IAH,MIA,US,1,2278
GDL,MX,IAH,MLU,US,1,200
GDL,MX,IAH,MOB,US,1,100
GDL,MX,,OAK,US,0,85734
GDL,MX,IAH,OMA,US,1,100
GDL,MX,,ONT,US,0,33630
GDL,MX,,ONT,US,0,38556
GDL,MX,,ORD,US,0,55910
GDL,MX,IAH,ORD,US,1,2126
GDL,MX,,ORD,US,0,17832
GDL,MX,IAH,PBI,US,1,770
GDL,MX,IAH,PDX,US,1,240
GDL,MX,,PDX,US,0,26880
GDL,MX,IAH,PHL,US,1,1758
GDL,MX,,PHX,US,0,14892
GDL,MX,IAH,PHX,US,1,600
GDL,MX,,PHX,US,0,71104
GDL,MX,,PHX,US,0,26574
GDL,MX,IAH,PIT,US,1,120
GDL,MX,IAH,PNS,US,1,1250
GDL,MX,IAH,RIC,US,1,150
GDL,MX,PHX,RNO,US,1,1920
GDL,MX,,RNO,US,0,19488
GDL,MX,IAH,RSW,US,1,120
GDL,MX,IAH,SAN,US,1,120
GDL,MX,,SAN,US,0,6240
GDL,MX,,SAT,US,0,16500
GDL,MX,MTY,SAT,US,1,250
GDL,MX,IAH,SAT,US,1,3428
GDL,MX,,SAT,US,0,25182
GDL,MX,IAH,SAV,US,1,2450
GDL,MX,PHX,SBA,US,1,79
GDL,MX,IAH,SDF,US,1,50
GDL,MX,IAH,SEA,US,1,378
GDL,MX,,SFO,US,0,46184
GDL,MX,IAH,SFO,US,1,534
GDL,MX,,SJC,US,0,49455
