Period,Org,Dst,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats,Remove,ASMs
2015,LPB,BOG,AV,0,120,1519,220,360,43216,,65645104
2015,LPB,CBB,OB,0,122,147,35,3264,398208,,58536576
2015,LPB,CBB,Z8,0,50,147,30,434,21700,,3189900
2015,LPB,CIJ,8J,0,82,379,70,9,738,,279702
2015,LPB,CIJ,OB,0,122,379,60,362,44164,,16738156
2015,LPB,CUZ,P9,0,122,323,60,365,44530,,14383190
2015,LPB,CUZ,Z8,0,50,323,60,359,17950,,5797850
2015,LPB,IQQ,H2,0,131,307,80,132,17252,,5296364
2015,LPB,IQQ,LA,0,156,307,70,208,32436,,9957852
2015,LPB,IQQ,Z8,0,50,307,50,26,1300,,399100
2015,LPB,LIM,AV,0,127,672,125,362,45826,,30795072
2015,LPB,LIM,LA,0,136,672,119,289,39268,,26388096
2015,LPB,ORU,Z8,0,19,124,35,58,1102,,136648
2015,LPB,POI,A4,0,19,264,70,152,2888,,762432
2015,LPB,RBQ,Z8,0,25,151,38,2033,50035,,7555285
2015,LPB,RIB,Z8,0,50,405,70,137,6850,,2774250
2015,LPB,SRE,8J,0,82,257,60,10,820,,210740
2015,LPB,SRE,OB,0,122,257,50,257,31354,,8057978
2015,LPB,SRE,Z8,0,50,257,40,700,35000,,8995000
2015,LPB,SRZ,A4,0,19,342,75,83,1577,,539334
2015,LPB,TDD,8J,0,82,247,60,22,1804,,445588
2015,LPB,TDD,A4,0,19,247,65,388,7372,,1820884
2015,LPB,TDD,OB,0,122,247,50,35,4270,,1054690
2015,LPB,TJA,OB,0,122,416,65,390,47580,,19793280
2015,LPB,TJA,Z8,0,50,416,63,163,8150,,3390400
2015,LPB,UYU,OB,0,122,280,51,26,3172,,888160
2015,LPB,UYU,Z8,0,49,280,45,1239,60400,,16912000
2015,LPB,VVI,OB,0,122,342,60,3561,434442,,148579164
2015,LPB,VVI,Z8,0,50,342,60,1692,84600,,28933200
2015,LPD,LET,9R,0,17,199,79,66,1150,,228850
2015,LQM,FLA,9R,0,21,132,56,220,4581,,604692
2015,LQM,PUU,9R,0,33,128,50,175,5701,,729728
2015,LRM,AUA,7I,0,152,417,80,7,1064,,443688
2015,LRM,CUR,7I,0,55,432,109,21,1152,,497664
2015,LRM,FCO,BV,0,210,4926,590,7,1470,,7241220
2015,LRM,FCO,IG,0,253,4926,591,52,13156,,64806456
2015,LRM,FRA,DE,0,270,4695,565,6,1620,,7605900
2015,LRM,JFK,B6,0,150,1558,241,117,17550,,27342900
2015,LRM,MBJ,NO,0,215,589,110,20,4300,,2532700
2015,LRM,MIA,AA,0,61,886,152,215,13090,,11597740
2015,LRM,MUC,DE,0,270,4848,565,1,270,,1308960
2015,LRM,MXP,BV,0,210,4722,558,32,6720,,31731840
2015,LRM,MXP,IG,0,253,4722,566,60,15180,,71679960
2015,LRM,MXP,NO,0,210,4722,585,5,1050,,4958100
2015,LRM,SJU,BB,0,34,189,70,90,3060,,578340
2015,LRM,YQB,TS,0,189,1961,265,1,189,,370629
2015,LRM,YUL,AC,0,120,1886,270,1,120,,226320
2015,LRM,YUL,TS,0,252,1886,256,37,9322,,17581292
2015,LRM,YYZ,AC,0,120,1849,280,12,1440,,2662560
2015,LRM,YYZ,TS,0,189,1849,260,1,189,,349461
2015,LRM,YYZ,WS,0,141,1849,280,23,3248,,6005552
2015,LRV,CCS,TUY,0,46,94,35,676,31096,,2917136
2015,LSC,ANF,H2,0,124,448,80,339,42036,,18832128
2015,LSC,ANF,LA,0,156,448,83,365,56916,,25498368
2015,LSC,CJC,H2,0,124,531,90,10,1240,,658440
2015,LSC,CJC,LA,0,156,531,93,139,21684,,11514204
2015,LSC,CPO,H2,0,124,184,50,51,6324,,1163616
2015,LSC,SCL,H2,0,125,241,58,779,97298,,23448818
2015,LSC,SCL,LA,0,156,241,59,1353,210760,,50793160
2015,LSP,AUA,3P,0,36,51,25,102,3672,,187272
2015,LSP,CCS,R7,0,150,229,50,478,71700,,16419300
2015,LSP,CCS,V0,0,64,229,47,312,19920,,4561680
2015,LSP,CCS,VH,0,130,229,50,199,25870,,5924230
2015,LSP,CUR,7I,0,50,86,38,289,14450,,1242700
2015,LTX,GYE,EQ,0,46,123,60,385,17710,,2178330
2015,LTX,LIM,P9,0,122,774,135,1,122,,94428
2015,LTX,OCC,EQ,0,46,115,45,251,11546,,1327790
2015,LUQ,AEP,8R,0,34,464,120,116,3944,,1830016
2015,LUQ,AEP,AR,0,96,464,82,481,46332,,21498048
2015,LUQ,AFA,AR,0,96,148,45,3,288,,42624
2015,LUQ,EZE,AR,0,96,459,77,3,288,,132192
2015,LUQ,RLO,8R,0,34,91,30,31,1054,,95914
2015,LUQ,VME,8R,0,34,64,23,43,1462,,93568
2015,LYB,CYB,KX,0,17,14,10,1353,23001,,322014
2015,LYB,GCM,KX,0,17,86,35,684,11628,,1000008
2015,MAB,AUX,AD,0,70,141,50,13,910,,128310
2015,MAB,BEL,AD,0,108,280,67,225,24198,,6775440
2015,MAB,BEL,G3,0,159,280,62,494,78624,,22014720
2015,MAB,BEL,JJ,0,149,280,53,211,31410,,8794800
2015,MAB,BSB,AD,0,118,729,124,131,15458,,11268882
2015,MAB,BSB,G3,0,160,729,127,648,103764,,75643956
2015,MAB,BSB,JJ,0,149,729,124,365,54480,,39715920
2015,MAB,CKS,AD,0,118,78,33,135,15918,,1241604
2015,MAB,CNF,AD,0,118,1044,157,176,20768,,21681792
2015,MAB,PMW,AD,0,68,343,113,16,1096,,375928
2015,MAB,TUR,AD,0,70,116,48,91,6370,,738920
2015,MAO,AUA,8I,0,80,1272,180,101,8094,,10295568
2015,MAO,BEL,AD,0,118,806,127,363,42834,,34524204
2015,MAO,BEL,G3,0,155,806,128,636,98604,,79474824
2015,MAO,BEL,JJ,0,172,806,121,635,109288,,88086128
2015,MAO,BLA,9V,0,108,961,135,86,9288,,8925768
2015,MAO,BSB,AD,0,118,1209,179,258,30444,,36806796
2015,MAO,BSB,G3,0,170,1209,173,801,136118,,164566662
2015,MAO,BSB,JJ,0,206,1209,178,889,183476,,221822484
2015,MAO,BVB,AD,0,118,407,80,361,42598,,17337386
2015,MAO,BVB,G3,0,170,407,75,359,61004,,24828628
2015,MAO,BVB,JJ,0,167,407,72,303,50562,,20578734
2015,MAO,CIZ,AD,0,48,225,68,45,2166,,487350
2015,MAO,CNF,AD,0,118,1577,216,313,36934,,58244918
2015,MAO,CUR,7I,0,78,1216,170,55,4290,,5216640
2015,MAO,FOR,G3,0,170,1484,188,131,22270,,33048680
2015,MAO,FOR,JJ,0,167,1484,203,292,48746,,72339064
2015,MAO,GIG,G3,0,170,1768,239,377,63908,,112989344
2015,MAO,GIG,JJ,0,166,1768,244,495,82324,,145548832
2015,MAO,GRU,G3,0,170,1674,238,880,149418,,250125732
2015,MAO,GRU,JJ,0,200,1674,234,1041,207986,,348168564
2015,MAO,MIA,AA,0,128,2407,325,365,46704,,112416528
2015,MAO,MIA,JJ,0,205,2407,324,222,45510,,109542570
2015,MAO,PIN,AD,0,98,226,65,381,37326,,8435676
2015,MAO,PMV,V0,0,98,999,150,50,4900,,4895100
2015,MAO,PTY,CM,0,95,1572,223,365,34670,,54501240
2015,MAO,PVH,AD,0,118,472,85,967,114058,,53835376
2015,MAO,PVH,G3,0,157,472,84,723,113264,,53460608
2015,MAO,STM,AD,0,96,364,88,649,62278,,22669192
2015,MAO,STM,G3,0,170,364,73,719,122178,,44472792
2015,MAO,STM,JJ,0,170,364,70,59,10032,,3651648
2015,MAO,TBT,AD,0,117,687,115,369,43350,,29781450
2015,MAO,TFF,AD,0,101,323,75,380,38480,,12429040
2015,MAO,VCP,AD,0,118,1626,223,660,77856,,126593856
2015,MAR,AUA,3P,0,36,177,55,29,1044,,184788
2015,MAR,AUA,8I,0,150,177,50,80,12000,,2124000
2015,MAR,AUA,9V,0,108,177,45,196,21168,,3746736
2015,MAR,AUA,AG,0,150,177,56,273,40950,,7248150
2015,MAR,AUA,QL,0,150,177,35,52,7800,,1380600
2015,MAR,BLA,R7,0,150,478,90,151,22650,,10826700
2015,MAR,CCS,E4,0,115,321,60,96,11040,,3543840
2015,MAR,CCS,ETR,0,115,321,60,42,4830,,1550430
2015,MAR,CCS,QL,0,141,321,60,524,73760,,23676960
2015,MAR,CCS,R7,0,150,321,60,913,136950,,43960950
2015,MAR,CCS,V0,0,98,321,57,1058,103684,,33282564
2015,MAR,CCS,VH,0,130,321,60,1086,141180,,45318780
2015,MAR,CUR,7I,0,150,218,50,117,17576,,3831568
2015,MAR,CUR,9V,0,108,218,60,74,7992,,1742256
2015,MAR,MIA,AA,0,150,1191,185,261,39150,,46627650
2015,MAR,PMV,QL,0,150,526,200,23,3450,,1814700
2015,MAR,PMV,V0,0,98,526,81,727,71246,,37475396
2015,MAR,PTY,CM,0,139,531,101,389,54227,,28794537
2015,MAR,VLN,QL,0,150,259,60,39,5850,,1515150
2015,MAR,VLN,R7,0,150,259,43,334,50100,,12975900
2015,MAR,VLN,V0,0,98,259,40,1,98,,25382
2015,MBJ,AMS,OR,0,245,4904,588,52,12740,,62476960
2015,MBJ,ATL,DL,0,163,1119,174,1129,183824,,205699056
2015,MBJ,ATL,WN,0,143,1119,177,14,2002,,2240238
2015,MBJ,BOS,AA,0,128,1696,238,4,512,,868352
2015,MBJ,BOS,B6,0,150,1696,244,39,5850,,9921600
2015,MBJ,BOS,US,0,124,1696,244,18,2232,,3785472
2015,MBJ,BRU,TB,0,250,4903,539,104,25987,,127414261
2015,MBJ,BWI,WN,0,143,1429,210,675,96525,,137934225
2015,MBJ,CLT,AA,0,167,1168,185,182,30378,,35481504
2015,MBJ,CLT,US,0,165,1168,190,833,137516,,160618688
2015,MBJ,DFW,AA,0,150,1545,245,326,48900,,75550500
2015,MBJ,DFW,SY,0,162,1545,220,20,3240,,5005800
2015,MBJ,DTW,DL,0,151,1667,243,66,9992,,16656664
2015,MBJ,EWR,UA,0,157,1547,239,286,44777,,69270019
2015,MBJ,FLL,B6,0,145,541,110,365,53000,,28673000
2015,MBJ,FLL,BW,0,154,541,100,365,56210,,30409610
2015,MBJ,FLL,NK,0,175,541,105,332,58177,,31473757
2015,MBJ,FRA,DE,0,270,5089,603,107,28890,,147021210
2015,MBJ,GCM,KX,0,122,231,48,117,14274,,3297294
2015,MBJ,HOU,WN,0,143,1335,210,61,8723,,11645205
2015,MBJ,IAD,UA,0,153,1411,204,37,5669,,7998959
2015,MBJ,IAH,UA,0,159,1351,211,219,34788,,46998588
2015,MBJ,JFK,B6,0,152,1548,231,660,100120,,154985760
2015,MBJ,JFK,BW,0,154,1548,220,365,56210,,87013080
2015,MBJ,JFK,DL,0,156,1548,231,363,56769,,87878412
2015,MBJ,KIN,BW,0,154,83,35,6,924,,76692
2015,MBJ,KIN,JY,0,30,83,35,505,15150,,1257450
2015,MBJ,LAX,AA,0,150,2704,403,4,600,,1622400
2015,MBJ,LGW,VS,0,455,4700,534,156,70980,,333606000
2015,MBJ,MAN,TCX,0,313,4608,543,34,10656,,49102848
2015,MBJ,MCO,B6,0,132,717,124,365,48050,,34451850
2015,MBJ,MCO,WN,0,144,717,125,365,52643,,37745031
2015,MBJ,MDW,WN,0,144,1709,248,388,55740,,95259660
2015,MBJ,MIA,AA,0,150,525,107,960,144000,,75600000
2015,MBJ,MKE,F9,0,168,1785,255,11,1848,,3298680
2015,MBJ,MKE,WN,0,143,1785,260,12,1716,,3063060
2015,MBJ,MSP,DL,0,151,2023,296,57,8580,,17357340
2015,MBJ,MSP,SY,0,160,2023,295,71,11394,,23050062
2015,MBJ,MUC,DE,0,270,5254,601,25,6750,,35464500
2015,MBJ,MXP,BV,0,210,5150,598,20,4200,,21630000
2015,MBJ,MXP,NO,0,215,5150,605,20,4300,,22145000
2015,MBJ,ORD,AA,0,150,1723,270,148,22200,,38250600
2015,MBJ,ORD,UA,0,154,1723,262,91,13978,,24084094
2015,MBJ,PHL,AA,0,154,1484,219,102,15738,,23355192
2015,MBJ,PHL,F9,0,170,1484,218,30,5088,,7550592
2015,MBJ,PHL,US,0,166,1484,225,477,79264,,117627776
2015,MBJ,PTY,CM,0,112,658,123,212,23799,,15659742
2015,MBJ,SNU,C6,0,180,304,70,2,360,,109440
2015,MBJ,STL,F9,0,138,1584,238,45,6218,,9849312
2015,MBJ,VRA,C6,0,180,387,80,3,540,,208980
2015,MBJ,YEG,TS,0,210,3064,420,6,1260,,3860640
2015,MBJ,YEG,WG,0,189,3064,437,27,5103,,15635592
2015,MBJ,YHM,TS,0,179,1706,240,13,2331,,3976686
2015,MBJ,YHZ,AC,0,97,2001,282,22,2134,,4270134
2015,MBJ,YHZ,TS,0,189,2001,270,9,1701,,3403701
2015,MBJ,YHZ,WG,0,189,2001,280,16,3024,,6051024
2015,MBJ,YHZ,WS,0,136,2001,266,30,4080,,8164080
2015,MBJ,YOW,AC,0,97,1856,246,21,2037,,3780672
2015,MBJ,YOW,TS,0,130,1856,256,16,2079,,3858624
2015,MBJ,YOW,WG,0,189,1856,258,40,7560,,14031360
2015,MBJ,YOW,WS,0,136,1856,260,41,5576,,10349056
2015,MBJ,YQB,TS,0,189,1987,272,15,2835,,5633145
2015,MBJ,YQB,WG,0,189,1987,260,19,3591,,7135317
2015,MBJ,YQM,WG,0,189,2049,275,12,2268,,4647132
2015,MBJ,YQR,TS,0,250,2649,375,8,2000,,5298000
2015,MBJ,YQR,WG,0,189,2649,378,16,3024,,8010576
2015,MBJ,YUL,AC,0,138,1877,256,54,7468,,14017436
2015,MBJ,YUL,TS,0,203,1877,249,78,15846,,29742942
2015,MBJ,YUL,WG,0,189,1877,258,60,11340,,21285180
2015,MBJ,YUL,WS,0,136,1877,259,42,5712,,10721424
2015,MBJ,YVR,WG,0,189,3276,450,1,189,,619164
2015,MBJ,YWG,AC,0,146,2417,334,15,2190,,5293230
2015,MBJ,YWG,WG,0,189,2417,345,12,2268,,5481756
2015,MBJ,YWG,WS,0,136,2417,341,42,5712,,13805904
2015,MBJ,YXE,TS,0,189,2796,375,1,189,,528444
2015,MBJ,YXE,WG,0,189,2796,394,15,2835,,7926660
2015,MBJ,YYC,TS,0,331,2988,420,19,6285,,18779580
2015,MBJ,YYC,WG,0,189,2988,428,46,8694,,25977672
2015,MBJ,YYT,WG,0,189,2459,325,8,1512,,3718008
2015,MBJ,YYZ,AC,0,158,1740,247,366,57852,,100662480
2015,MBJ,YYZ,C6,0,180,1740,260,6,1080,,1879200
2015,MBJ,YYZ,TS,0,207,1740,246,156,32232,,56083680
2015,MBJ,YYZ,WG,0,189,1740,245,347,65583,,114114420
2015,MBJ,YYZ,WS,0,163,1740,250,622,101392,,176422080
2015,MCP,BEL,AD,0,95,204,64,741,70398,,14361192
2015,MCP,BEL,G3,0,165,204,54,1152,190510,,38864040
2015,MCP,BEL,JJ,0,167,204,53,588,98256,,20044224
2015,MCP,BSB,JJ,0,166,1119,164,360,59694,,66797586
2015,MCZ,AJU,AD,0,115,134,50,375,43050,,5768700
2015,MCZ,BSB,G3,0,167,927,140,357,59624,,55271448
2015,MCZ,BSB,JJ,0,189,927,150,616,116322,,107830494
2015,MCZ,BSB,O6,0,132,927,145,363,48018,,44512686
2015,MCZ,CNF,AD,0,118,887,137,122,14336,,12716032
2015,MCZ,CNF,G3,0,169,887,139,59,9978,,8850486
2015,MCZ,CWB,G3,0,170,1411,210,14,2380,,3358180
2015,MCZ,FOR,JJ,0,220,438,94,1,220,,96360
2015,MCZ,GIG,G3,0,169,1042,169,367,62104,,64712368
2015,MCZ,GIG,JJ,0,171,1042,166,281,47924,,49936808
2015,MCZ,GRU,AD,0,117,1192,180,38,4448,,5302016
2015,MCZ,GRU,G3,0,168,1192,187,958,160728,,191587776
2015,MCZ,GRU,JJ,0,219,1192,189,887,194520,,231867840
2015,MCZ,GRU,O6,0,162,1192,195,364,58920,,70232640
2015,MCZ,GYN,G3,0,170,1028,173,15,2550,,2621400
2015,MCZ,JPA,AD,0,70,173,65,64,4480,,775040
2015,MCZ,POA,G3,0,167,1727,230,10,1674,,2890998
2015,MCZ,POA,JJ,0,174,1727,220,1,174,,300498
2015,MCZ,RAO,AD,0,118,1131,166,4,472,,533832
2015,MCZ,REC,AD,0,70,112,43,765,53550,,5997600
2015,MCZ,SSA,AD,0,70,290,85,11,770,,223300
2015,MCZ,SSA,G3,0,168,290,71,856,144012,,41763480
2015,MCZ,SSA,O6,0,162,290,68,356,57540,,16686600
2015,MCZ,VCP,AD,0,118,1196,176,425,50066,,59878936
2015,MCZ,VCP,G3,0,167,1196,165,31,5166,,6178536
2015,MDE,ADZ,LA,0,156,616,117,167,26040,,16040640
2015,MDE,ADZ,VVC,0,150,616,109,596,89400,,55070400
2015,MDE,ATL,DL,0,124,1983,270,12,1488,,2950704
2015,MDE,AUA,8I,0,78,573,83,53,4134,,2368782
2015,MDE,BAQ,AV,0,141,329,71,1080,152041,,50021489
2015,MDE,BAQ,VVC,0,150,329,75,226,33900,,11153100
2015,MDE,BGA,AV,0,134,167,55,313,41982,,7010994
2015,MDE,BLB,VVC,0,150,342,79,276,41400,,14158800
2015,MDE,BOG,AV,0,144,133,55,10384,1492270,,198471910
2015,MDE,BOG,CM,0,120,133,55,365,43820,,5828060
2015,MDE,BOG,LA,0,156,133,55,2992,466542,,62050086
2015,MDE,BOG,VVC,0,150,133,55,1331,199650,,26553450
2015,MDE,CLO,AV,0,124,192,66,2664,329882,,63337344
2015,MDE,CLO,LA,0,156,192,64,105,16380,,3144960
2015,MDE,CLO,VVC,0,150,192,66,335,50250,,9648000
2015,MDE,CTG,AV,0,147,295,68,1822,267390,,78880050
2015,MDE,CTG,LA,0,156,295,64,59,9204,,2715180
2015,MDE,CTG,VVC,0,150,295,69,463,69450,,20487750
2015,MDE,CUC,AV,0,126,234,66,329,41436,,9696024
2015,MDE,CUR,7I,0,151,606,100,104,15748,,9543288
2015,MDE,FLL,B6,0,150,1410,213,365,54750,,77197500
2015,MDE,FLL,NK,0,169,1410,209,296,49992,,70488720
2015,MDE,JFK,AV,0,120,2383,329,278,33396,,79582668
2015,MDE,LIM,AV,0,106,1259,180,363,38410,,48358190
2015,MDE,MAD,AV,0,251,4988,585,104,26102,,130196776
2015,MDE,MEX,AM,0,126,1833,267,265,33314,,61064562
2015,MDE,MIA,AA,0,138,1393,210,569,78756,,109707108
2015,MDE,MIA,AV,0,136,1393,197,360,48960,,68201280
2015,MDE,MIA,VVC,0,150,1393,200,17,2550,,3552150
2015,MDE,MTR,VVC,0,150,186,55,357,53550,,9960300
2015,MDE,PAC,7P,0,92,343,60,384,35440,,12155920
2015,MDE,PTY,CM,0,111,338,83,2146,238279,,80538302
2015,MDE,SAL,AV,0,118,1054,170,339,40052,,42214808
2015,MDE,SMR,AV,0,147,352,73,467,68784,,24211968
2015,MDE,SMR,VVC,0,150,352,75,283,42450,,14942400
2015,MDE,UIO,LA,0,156,482,100,50,7800,,3759600
2015,MDE,VLN,9V,0,155,581,110,112,17360,,10086160
2015,MDE,VUP,VVC,0,150,331,70,6,900,,297900
2015,MDQ,AEP,8R,0,34,238,65,365,12410,,2953580
2015,MDQ,AEP,AR,0,116,238,64,964,111410,,26515580
2015,MDQ,BHI,8R,0,34,254,75,362,12308,,3126232
2015,MDQ,EZE,AR,0,96,221,55,1,96,,21216
2015,MDQ,ROS,8R,0,34,391,100,2,68,,26588
2015,MDQ,RSA,AR,0,96,379,88,79,7584,,2874336
2015,MDQ,VDM,AR,0,96,352,70,104,9984,,3514368
2015,MDZ,AEP,AR,0,131,608,96,2942,385000,,234080000
2015,MDZ,AEP,LA,0,156,608,135,1680,261966,,159275328
2015,MDZ,COR,AR,0,122,287,60,733,89228,,25608436
2015,MDZ,EZE,AR,0,96,603,92,339,32544,,19624032
2015,MDZ,GRU,G3,0,145,1502,199,50,7252,,10892504
2015,MDZ,NQN,AR,0,144,423,84,395,56714,,23990022
2015,MDZ,ROS,AR,0,120,464,89,43,5180,,2403520
2015,MDZ,SCL,LA,0,152,122,60,863,131516,,16044952
2015,MDZ,SLA,AR,0,96,585,100,157,15072,,8817120
2015,MEA,GIG,AD,0,46,99,51,131,6026,,596574
2015,MEA,SDU,AD,0,46,97,58,229,10534,,1021798
2015,MEA,VCP,AD,0,46,346,112,8,368,,127328
2015,MEC,BLA,9V,0,147,1336,180,129,19008,,25394688
2015,MEC,UIO,AV,0,130,160,50,613,79696,,12751360
2015,MEC,UIO,EQ,0,117,160,50,814,94998,,15199680
2015,MGF,CGB,AD,0,90,602,127,305,27314,,16443028
2015,MGF,CGH,G3,0,168,338,77,694,116862,,39499356
2015,MGF,CGR,AD,0,70,268,82,124,8680,,2326240
2015,MGF,CGR,G3,0,170,268,62,364,61880,,16583840
2015,MGF,CWB,AD,0,87,227,70,934,80896,,18363392
2015,MGF,CWB,G3,0,164,227,53,1012,166216,,37731032
2015,MGF,FLN,AD,0,70,361,105,3,210,,75810
2015,MGF,GRU,AD,0,75,350,103,312,23496,,8223600
2015,MGF,GRU,G3,0,169,350,67,376,63530,,22235500
2015,MGF,IGU,AD,0,70,213,75,3,210,,44730
2015,MGF,LDB,AD,0,70,56,35,27,1890,,105840
2015,MGF,POA,AD,0,86,452,105,204,17592,,7951584
2015,MGF,PPB,AD,0,106,97,40,31,3286,,318742
2015,MGF,SSA,G3,0,153,1155,160,11,1688,,1949640
2015,MGF,VCP,AD,0,79,310,88,1037,81890,,25385900
2015,MHC,PMC,LA,0,156,69,33,229,35712,,2464128
2015,MHH,ATL,DL,0,65,658,130,4,260,,171080
2015,MHH,FLL,3M,0,34,192,76,638,21692,,4164864
2015,MHH,FLL,Q7,0,33,192,57,227,7491,,1438272
2015,MHH,JAX,3M,0,34,391,128,53,1802,,704582
2015,MHH,MCO,3M,0,34,290,93,194,6596,,1912840
2015,MHH,MIA,AA,0,63,204,59,302,18948,,3865392
2015,MHH,NAS,Q7,0,33,103,34,1095,36135,,3721905
2015,MHH,NAS,UP,0,50,103,35,1015,50750,,5227250
2015,MHH,PBI,3M,0,34,185,65,307,10438,,1931030
2015,MHH,PBI,UP,0,50,185,60,287,14350,,2654750
2015,MHH,TPA,3M,0,34,349,110,53,1802,,628898
2015,MII,JTC,AD,0,70,54,30,251,17570,,948780
2015,MII,VCP,AD,0,70,186,60,636,44520,,8280720
2015,MIX,CCS,AZ,0,200,840,270,1,200,,168000
2015,MNI,ANU,5M,0,9,35,20,1147,10323,,361305
2015,MNI,SXM,WM,0,19,105,45,1,19,,1995
2015,MOC,CNF,AD,0,106,202,60,1115,118538,,23944676
2015,MOC,CNF,G3,0,144,202,53,706,101664,,20536128
2015,MOC,PLU,AD,0,70,217,65,226,15820,,3432940
2015,MPN,PUQ,LA,0,156,528,102,40,6234,,3291552
2015,MPN,RGL,LA,0,156,464,96,12,1872,,868608
2015,MTB,EOH,9R,0,17,121,59,133,2261,,274652
2015,MTR,BOG,AV,0,133,306,77,1422,188868,,57793608
2015,MTR,BOG,LA,0,156,306,75,740,115392,,35309952
2015,MTR,BOG,VVC,0,150,306,76,331,49650,,15192900
2015,MTR,EOH,LA,0,37,180,55,91,3367,,606060
2015,MTR,MDE,VVC,0,150,186,60,357,53550,,9960300
2015,MUN,CCS,R7,0,150,267,48,913,136950,,36565650
2015,MUN,CCS,V0,0,71,267,46,313,22130,,5908710
2015,MUN,CCS,VH,0,130,267,50,97,12610,,3366870
2015,MUN,PMV,V0,0,98,97,34,311,30478,,2956366
2015,MVD,AEP,5Q,0,46,136,50,221,10166,,1382576
2015,MVD,AEP,AR,0,102,136,52,1791,183285,,24926760
2015,MVD,AEP,Z8,0,50,136,45,45,2272,,308992
2015,MVD,ASU,5Q,0,46,668,165,177,8142,,5438856
2015,MVD,ASU,Z8,0,50,668,100,437,21850,,14595800
2015,MVD,CWB,5Q,0,46,761,170,77,3542,,2695462
2015,MVD,EZE,5Q,0,46,142,50,89,4094,,581348
2015,MVD,EZE,AF,0,253,142,51,365,92227,,13096234
2015,MVD,EZE,AR,0,96,142,55,324,31104,,4416768
2015,MVD,GIG,G3,0,170,1133,165,64,10880,,12327040
2015,MVD,GIG,JJ,0,165,1133,160,325,53538,,60658554
2015,MVD,GRU,G3,0,170,975,140,666,113194,,110364150
2015,MVD,GRU,JJ,0,170,975,156,1156,196388,,191478300
2015,MVD,LIM,AV,0,149,2056,295,369,54950,,112977200
2015,MVD,LIM,LA,0,136,2056,310,1,136,,279616
2015,MVD,MAD,IB,0,257,6177,718,208,53533,,330673341
2015,MVD,MAD,UX,0,299,6177,739,156,46644,,288119988
2015,MVD,MIA,AA,0,225,4476,568,357,80325,,359534700
2015,MVD,POA,G3,0,163,438,71,195,31746,,13904748
2015,MVD,PTY,CM,0,155,3394,444,574,88970,,301964180
2015,MVD,SCL,LA,0,155,849,158,874,135821,,115312029
2015,MVD,SCL,XL,0,177,849,90,220,39017,,33125433
2015,MVD,VVI,Z8,0,50,1265,180,1,50,,63250
2015,MVP,BOG,9R,0,76,359,88,51,3876,,1391484
2015,MVP,VVC,9R,0,68,307,78,155,10606,,3256042
2015,MWX,CJU,OZ,0,177,44,45,36,6372,,280368
2015,MWX,CJU,TW,0,122,44,45,107,13054,,574376
2015,MWX,DYG,FM,0,163,975,160,21,3423,,3337425
2015,MWX,HGH,TW,0,122,417,120,3,366,,152622
2015,MWX,KHN,TW,0,122,692,170,2,244,,168848
2015,MWX,KIX,OZ,0,218,527,98,8,1748,,921196
2015,MWX,LPQ,QV,0,150,1755,310,4,600,,1053000
2015,MWX,LYI,JD,0,124,438,135,21,2604,,1140552
2015,MWX,MFM,NX,0,144,1113,220,3,432,,480816
2015,MWX,PEK,OZ,0,177,666,138,104,18408,,12259728
2015,MWX,PVG,MU,0,156,314,94,179,27876,,8753064
2015,MWX,SHE,CZ,0,152,544,125,21,3192,,1736448
2015,MWX,TSN,GS,0,176,596,117,12,2112,,1258752
2015,MWX,TSN,TW,0,122,596,125,62,7564,,4508144
2015,MWX,VTE,QV,0,150,1820,310,4,600,,1092000
2015,MWX,XUZ,TW,0,122,501,145,4,488,,244488
2015,MWX,YNJ,MU,0,156,639,140,5,780,,498420
2015,MYG,IGA,UP,0,50,105,30,53,2650,,278250
2015,MYG,NAS,UP,0,50,336,90,53,2650,,890400
2015,MZL,BOG,AV,0,72,93,57,2384,171648,,15963264
2015,MZO,HAV,CU,0,170,388,88,417,70728,,27442464
2015,MZO,VRA,WG,0,189,337,65,1,189,,63693
2015,MZO,YUL,WG,0,189,1749,239,19,3591,,6280659
2015,MZO,YYZ,WG,0,189,1621,228,40,7560,,12254760
2015,NAS,ATC,PL,0,19,115,35,156,2964,,340860
2015,NAS,ATC,UP,0,50,115,45,2,100,,11500
2015,NAS,ATL,DL,0,143,726,137,1377,197033,,143045958
2015,NAS,ATL,WN,0,143,726,140,1,143,,103818
2015,NAS,AXP,UP,0,50,284,75,58,2900,,823600
2015,NAS,BGI,UP,0,120,1431,210,1,120,,171720
2015,NAS,BIM,Q7,0,33,121,35,276,9108,,1102068
2015,NAS,BOS,B6,0,133,1251,193,131,17450,,21829950
2015,NAS,BOS,DL,0,76,1251,222,19,1444,,1806444
2015,NAS,BWI,WN,0,143,977,163,365,52195,,50994515
2015,NAS,CLT,AA,0,136,732,142,114,15508,,11351856
2015,NAS,CLT,US,0,130,732,141,651,84618,,61940376
2015,NAS,CRI,PNP,0,19,261,60,104,1976,,515736
2015,NAS,CRI,UP,0,50,261,75,54,2700,,704700
2015,NAS,DCA,AA,0,76,954,185,15,1140,,1087560
2015,NAS,DCA,B6,0,100,954,153,351,35100,,33485400
2015,NAS,DCA,US,0,94,954,171,100,9375,,8943750
2015,NAS,DFW,AA,0,150,1298,218,142,21300,,27647400
